"TS1 B_SP,1,.tif"	 
119	0.9327
81	1
0	0
0	0
0	0
0	0
0	0
169	0.9914
0	0
0	0
102	0.9867
167	0.9553
0	0
0	0
0	0
0	0
81	1
90	0.976
8	1
0	0
0	0
12	1
0	0
0	0
137	0.9474
0	0
0	0
36	1
116	1
117	0.9854
45	0.951
35	0.9465
0	0
0	0
161	0.9792
57	1
0	0
0	0
106	0.9619
0	0
0	0
0	0
94	0.9526
0	0
103	0.9648
57	0.9847
64	0.9814
196	0.9428
0	0
0	0
36	0.9736
0	0
0	0
0	0
0	0
190	0.9443
161	0.9444
33	1
0	0
83	0.9455
118	0.9938
130	0.9897
87	0.9911
0	0
0	0
99	1
99	1
0	0
0	0
122	0.9848
154	0.9868
0	0
168	0.961
0	0
0	0
0	0
0	0
57	1
101	0.9771
96	0.9729
0	0
0	0
115	0.9685
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
72	0.98
0	0
145	0.9649
0	0
0	0
123	0.964
99	1
7	1
133	0.9725
0	0
195	0.9598
0	0
0	0
0	0
160	0.9628
0	0
0	0
87	0.9911
0	0
0	0
48	1
0	0
37	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
99	0.9707
0	0
0	0
0	0
58	1
88	0.9353
139	0.9504
125	0.9404
0	0
0	0
167	0.9131
131	0.9579
0	0
0	0
16	1
74	0.9695
148	0.9484
131	0.9973
65	0.9571
77	1
0	0
63	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	1
6	1
0	0
38	1
0	0
0	0
0	0
204	0.9813
173	0.9653
134	0.9914
0	0
151	0.9528
0	0
122	1
0	0
0	0
0	0
102	1
58	0.9842
0	0
42	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
170	0.939
0	0
0	0
0	0
0	0
0	0
0	0
182	0.9576
0	0
0	0
0	0
0	0
0	0
0	0
37	1
133	0.9725
0	0
0	0
0	0
0	0
0	0
0	0
10	0.9817
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
122	0.9848
0	0
47	0.9933
0	0
0	0
0	0
54	1
0	0
185	0.9412
169	0.9568
105	0.9654
0	0
0	0
0	0
0	0
0	0
141	1
0	0
0	0
114	1
0	0
0	0
87	0.9911
0	0
0	0
0	0
80	0.9792
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
104	0.9742
131	0.9579
0	0
71	0.9886
107	1
125	0.9404
197	0.9566
199	0.9664
0	0
0	0
0	0
0	0
0	0
116	0.9648
0	0
86	0.9797
0	0
0	0
148	0.9588
0	0
0	0
0	0
0	0
88	1
19	1
0	0
0	0
0	0
0	0
99	1
84	0.9916
0	0
90	0.99
0	0
0	0
191	0.9492
0	0
235	0.9519
171	0.9782
0	0
0	0
0	0
0	0
0	0
180	0.9378
0	0
104	0.9742
0	0
69	1
82	1
161	0.9444
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
110	0.9853
111	0.9232
0	0
0	0
0	0
143	0.9516
0	0
155	0.9674
0	0
0	0
45	1
0	0
0	0
0	0
0	0
106	0.9929
148	0.9138
117	1
115	0.9986
0	0
0	0
0	0
0	0
8	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	1
0	0
119	0.9725
0	0
0	0
143	1
0	0
6	1
169	0.9334
0	0
0	0
0	0
0	0
36	0.9959
84	0.9916
0	0
140	0.9682
0	0
0	0
10	1
81	1
104	0.9742
11	1
0	0
0	0
111	0.9942
0	0
0	0
56	1
0	0
135	0.9598
83	0.9945
0	0
0	0
0	0
89	0.979
0	0
0	0
173	0.9653
7	1
181	0.943
0	0
190	0.9667
84	1
62	1
0	0
100	0.9674
0	0
124	0.9067
0	0
118	0.9525
0	0
77	0.9932
173	0.9555
0	0
71	0.9664
130	0.9897
66	1
0	0
0	0
0	0
0	0
80	0.9942
0	0
42	1
0	0
140	0.9573
0	0
0	0
0	0
0	0
6	1
0	0
0	0
131	0.9314
0	0
180	0.9702
80	1
0	0
115	0.9565
0	0
0	0
51	0.9813
117	0.9854
161	0.9688
90	0.976
56	0.9674
0	0
89	0.979
0	0
0	0
0	0
0	0
0	0
88	0.968
0	0
0	0
0	0
44	0.9964
63	0.9826
29	1
0	0
160	0.9386
220	0.9588
0	0
185	0.9638
0	0
105	0.9528
43	1
0	0
141	0.9383
0	0
0	0
45	0.951
0	0
0	0
73	0.9936
0	0
55	1
83	0.9798
0	0
0	0
0	0
0	0
0	0
0	0
75	0.9826
117	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
132	0.9766
124	0.9719
0	0
13	1
175	0.9666
0	0
58	0.9842
91	0.9868
0	0
32	1
0	0
119	0.9898
0	0
104	0.9437
0	0
82	0.9825
23	1
74	0.9695
86	0.9797
0	0
115	0.9986
48	0.9674
0	0
0	0
0	0
0	0
86	0.946
0	0
0	0
160	0.9628
0	0
203	0.9544
132	0.9931
95	0.9956
162	0.9748
0	0
74	0.9695
146	0.9983
0	0
115	0.9986
0	0
131	0.9579
68	1
0	0
144	0.9582
0	0
0	0
45	0.9702
47	1
0	0
0	0
0	0
90	0.976
99	1
141	0.991
0	0
0	0
147	0.9524
0	0
0	0
122	0.9848
0	0
80	0.9942
0	0
244	0.9596
196	0.9215
116	0.977
0	0
0	0
116	1
0	0
0	0
0	0
83	0.9945
95	0.9956
15	1
0	0
149	0.9653
0	0
0	0
105	1
0	0
84	0.9431
141	0.9751
0	0
0	0
0	0
0	0
0	0
0	0
0	0
116	0.9648
0	0
0	0
181	0.9209
124	1
0	0
0	0
0	0
0	0
0	0
0	0
129	0.9821
0	0
167	0.9553
0	0
120	0.9687
134	0.9527
0	0
141	1
55	1
0	0
0	0
47	1
69	0.9926
0	0
48	1
0	0
0	0
0	0
0	0
83	0.9455
0	0
0	0
0	0
0	0
182	0.981
188	0.9659
0	0
0	0
171	0.9782
88	1
0	0
0	0
90	0.9432
22	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
127	0.9669
105	0.9835
0	0
0	0
0	0
0	0
5	1
0	0
0	0
22	1
0	0
0	0
0	0
0	0
0	0
106	0.9619
0	0
0	0
21	1
0	0
159	0.9924
119	1
0	0
90	0.9566
0	0
45	1
0	0
0	0
77	0.9932
0	0
0	0
0	0
0	0
0	0
0	0
14	1
0	0
188	0.9343
0	0
0	0
105	0.9835
55	1
0	0
0	0
100	0.9805
0	0
0	0
164	0.962
189	0.9616
161	0.9444
107	0.971
0	0
121	0.9767
0	0
0	0
0	0
0	0
104	1
0	0
82	0.9341
0	0
164	0.9722
0	0
0	0
0	0
15	1
158	0.9862
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
150	0.9982
55	0.9928
117	0.9854
0	0
84	1
143	0.9778
0	0
0	0
162	0.9267
0	0
0	0
0	0
0	0
35	1
0	0
0	0
90	0.99
0	0
0	0
0	0
88	1
0	0
0	0
0	0
0	0
0	0
185	0.9412
0	0
0	0
94	1
0	0
0	0
53	0.9567
0	0
181	0.9756
176	0.9721
0	0
0	0
164	0.9868
142	0.9709
116	0.948
0	0
0	0
72	0.9959
93	0.9885
0	0
162	0.9852
117	0.9731
0	0
0	0
0	0
102	0.9867
121	1
0	0
0	0
0	0
101	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
148	0.974
185	0.8617
0	0
169	0.9334
0	0
136	0.9669
0	0
0	0
0	0
0	0
0	0
0	0
0	0
150	0.9612
0	0
130	0.9897
0	0
170	0.939
0	0
0	0
63	1
0	0
68	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
134	0.9798
0	0
0	0
0	0
144	0.9329
0	0
0	0
0	0
0	0
0	0
0	0
103	0.9648
108	1
6	1
0	0
115	0.9685
9	1
0	0
0	0
0	0
79	0.9818
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
192	0.9235
0	0
143	0.9778
0	0
242	0.9436
0	0
0	0
0	0
0	0
0	0
0	0
130	0.9897
115	0.9685
71	0.9664
0	0
138	0.9544
196	0.9518
0	0
0	0
0	0
0	0
0	0
0	0
0	0
59	1
72	0.98
110	0.9982
0	0
0	0
0	0
0	0
0	0
207	0.9733
186	0.9463
0	0
0	0
185	0.9412
0	0
0	0
0	0
0	0
0	0
188	0.9565
180	0.9605
145	0.9914
190	0.9535
0	0
154	0.9034
0	0
142	0.9449
0	0
0	0
0	0
0	0
0	0
133	0.984
0	0
0	0
209	0.9519
0	0
0	0
0	0
0	0
209	0.9827
187	0.9514
0	0
201	0.9362
0	0
147	0.9782
200	0.962
0	0
0	0
0	0
194	0.987
0	0
107	0.971
0	0
200	0.9712
88	0.968
144	0.9846
156	0.9737
113	0.9812
203	0.9858
0	0
0	0
114	0.9899
0	0
169	0.9914
0	0
260	0.9732
0	0
156	0.9488
0	0
176	0.9721
0	0
0	0
162	0.9503
175	0.9433
10	0.9817
"TS5 B_SP,6,.tif"	
0	0
0	0
155	0.9674
5	1
0	0
186	0.9556
217	0.9667
0	0
0	0
179	0.9648
0	0
43	1
192	0.9768
156	0.9387
151	0.9676
149	0.93
0	0
198	0.9524
146	0.9983
195	0.938
181	0.943
203	0.9544
0	0
0	0
206	0.947
175	0.9908
151	0.9783
0	0
0	0
180	0.9702
0	0
182	0.981
179	0.9552
0	0
0	0
196	0.9428
157	0.9799
118	0.9525
0	0
0	0
203	0.9764
0	0
191	0.9718
0	0
206	0.9685
178	0.9594
0	0
162	0.9852
76	0.9803
0	0
0	0
0	0
0	0
137	0.9901
0	0
0	0
0	0
0	0
141	0.9751
159	0.967
196	0.9428
0	0
0	0
0	0
0	0
169	0.9109
0	0
0	0
0	0
0	0
0	0
195	0.938
133	0.9725
0	0
133	0.9725
0	0
91	0.9222
0	0
151	0.9676
0	0
25	1
182	0.9482
0	0
0	0
154	0.9868
152	0.974
161	0.9792
0	0
0	0
0	0
0	0
0	0
137	0.974
0	0
193	0.9724
135	0.9598
143	0.9889
182	0.981
0	0
0	0
0	0
0	0
0	0
148	0.9849
0	0
0	0
109	0.9763
0	0
85	0.9683
114	1
0	0
99	0.9577
0	0
103	0.9648
0	0
121	0.9767
0	0
0	0
0	0
50	1
0	0
0	0
0	0
0	0
192	0.9235
156	0.9387
0	0
202	0.9497
149	0.93
0	0
0	0
0	0
160	0.9987
0	0
176	0.9721
155	0.978
0	0
0	0
0	0
0	0
92	0.9976
93	0.9611
0	0
147	0.9782
0	0
0	0
0	0
0	0
177	0.9877
193	0.95
0	0
0	0
0	0
0	0
0	0
173	0.9794
156	0.9737
0	0
126	0.9593
0	0
188	0.9565
174	0.9379
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
161	1
0	0
0	0
154	0.9717
96	1
0	0
0	0
0	0
0	0
0	0
148	0.9238
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
140	0.9954
0	0
0	0
0	0
0	0
139	0.9769
149	0.9915
196	0.9215
0	0
0	0
0	0
133	0.9725
86	1
0	0
137	0.9367
189	0.9616
136	0.9559
0	0
0	0
0	0
0	0
190	0.9667
0	0
0	0
90	0.9432
0	0
0	0
165	0.9113
0	0
0	0
0	0
0	0
202	0.9716
139	0.9504
0	0
0	0
0	0
183	0.9864
0	0
151	0.9783
0	0
0	0
0	0
142	0.9709
0	0
120	0.9687
0	0
132	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
179	0.9648
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
171	0.9445
0	0
211	0.9399
0	0
0	0
154	0.9612
189	0.9616
129	0.9433
151	0.9676
151	0.7682
0	0
0	0
0	0
0	0
159	0.9568
0	0
155	0.9327
0	0
105	0.9967
0	0
189	0.9393
164	0.9722
0	0
185	0.9734
90	0.99
0	0
153	0.9804
174	0.9611
0	0
0	0
0	0
0	0
0	0
160	0.9386
5	0.8727
0	0
0	0
0	0
0	0
149	0.9548
0	0
0	0
0	0
0	0
177	0.9637
139	0.9613
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	0.9058
0	0
165	0.9679
129	0.9821
0	0
0	0
0	0
0	0
106	0.9929
122	0.9562
194	0.9421
0	0
0	0
11	0.9762
0	0
0	0
218	0.95
0	0
180	0.9158
133	0.9456
0	0
48	0.9488
0	0
166	0.9263
0	0
0	0
0	0
0	0
157	0.9447
160	0.9628
0	0
0	0
0	0
0	0
169	0.943
158	0.9609
0	0
0	0
167	0.9796
89	0.979
0	0
119	0.9725
126	0.9875
0	0
69	1
0	0
0	0
0	0
0	0
0	0
0	0
151	0.9676
50	1
0	0
34	0.9944
0	0
172	0.9271
0	0
206	0.9595
0	0
0	0
0	0
114	0.9899
0	0
0	0
0	0
152	0.9591
135	0.9488
0	0
0	0
0	0
0	0
0	0
144	0.9846
207	0.9428
0	0
0	0
170	0.9725
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	0.9944
0	0
0	0
0	0
0	0
163	0.9808
0	0
172	0.9839
0	0
193	0.9283
0	0
0	0
167	0.9796
6	1
0	0
0	0
0	0
0	0
0	0
187	0.9742
173	0.9555
0	0
0	0
240	0.9358
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
211	0.9399
193	0.9819
0	0
0	0
0	0
155	0.9427
0	0
0	0
0	0
0	0
0	0
0	0
152	0.9487
0	0
0	0
0	0
0	0
0	0
0	0
147	0.9782
0	0
0	0
0	0
195	0.9691
199	0.9664
0	0
0	0
195	0.9921
156	0.9737
197	1
0	0
207	0.9733
0	0
0	0
121	0.9767
0	0
0	0
0	0
0	0
0	0
178	0.9594
160	0.9485
139	0.925
181	0.9756
170	0.9486
153	0.9804
132	0.9385
161	0.9444
0	0
0	0
200	0.962
146	0.9716
0	0
0	0
151	0.9425
0	0
117	0.9854
0	0
0	0
0	0
0	0
0	0
0	0
147	0.942
129	0.9705
175	0.9339
0	0
0	0
0	0
114	0.9202
99	0.9707
159	0.9924
0	0
141	0.9641
0	0
0	0
0	0
90	0.976
126	0.9875
148	0.9484
138	0.9699
185	0.9638
173	0.9653
0	0
144	0.9582
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
216	0.9535
132	0.9652
0	0
97	0.983
0	0
0	0
102	0.9554
163	0.9663
0	0
0	0
119	0.9898
163	0.9562
0	0
161	0.9688
13	1
0	0
0	0
101	0.9904
0	0
0	0
67	0.9482
5	0.8727
142	0.9709
0	0
0	0
0	0
140	0.984
0	0
0	0
0	0
183	0.9864
0	0
0	0
11	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
148	0.9484
0	0
135	0.9488
161	0.9688
137	0.9629
163	0.9228
153	0.9804
100	0.9674
0	0
109	0.9763
156	0.9737
0	0
107	0.9411
146	0.9716
99	0.9707
0	0
0	0
0	0
0	0
150	0.9612
0	0
0	0
140	0.9682
0	0
0	0
0	0
0	0
0	0
0	0
0	0
55	1
0	0
0	0
0	0
0	0
0	0
20	1
0	0
129	0.9821
111	0.9942
0	0
108	0.9674
146	0.9608
173	0.9555
0	0
157	0.9447
0	0
126	0.9875
0	0
0	0
0	0
0	0
0	0
200	0.9712
0	0
0	0
183	0.9629
0	0
0	0
9	1
0	0
0	0
87	0.9118
74	1
0	0
0	0
0	0
0	0
0	0
117	0.9444
151	0.9783
0	0
122	0.9562
0	0
0	0
178	0.9594
5	0.8727
0	0
142	0.9709
125	0.9404
0	0
0	0
0	0
200	0.962
0	0
0	0
195	0.9691
188	0.9565
197	1
0	0
0	0
0	0
0	0
0	0
158	0.9507
0	0
0	0
198	0.9524
0	0
0	0
116	1
0	0
0	0
0	0
0	0
0	0
122	0.9848
179	0.9648
0	0
125	0.9917
158	0.9609
0	0
0	0
179	0.9746
73	0.9936
0	0
132	0.9652
0	0
0	0
0	0
154	0.9267
0	0
0	0
0	0
0	0
0	0
174	0.9611
0	0
162	0.9364
0	0
45	0.9702
0	0
0	0
144	0.9959
146	0.9983
179	0.9648
0	0
0	0
182	0.981
0	0
197	0.9476
136	0.9669
0	0
153	0.955
0	0
0	0
188	0.9565
0	0
0	0
174	0.9611
0	0
39	0.9996
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
153	0.9804
137	1
149	0.9401
0	0
134	0.9418
0	0
0	0
166	0.9169
0	0
163	0.9324
173	0.9794
160	0.9731
173	0.6498
129	0.9821
178	0.9832
0	0
0	0
176	0.9169
0	0
0	0
0	0
72	0.98
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
128	0.9745
0	0
107	1
0	0
0	0
0	0
0	0
150	0.9362
153	0.9804
155	0.9427
141	0.9751
140	0.9421
183	0.5747
0	0
0	0
0	0
150	0.9362
159	0.9327
0	0
162	0.9503
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
55	0.9928
68	1
129	0.9705
0	0
0	0
185	0.9412
117	0.9562
181	0.9756
0	0
110	0.9853
0	0
0	0
0	0
0	0
168	0.9511
165	0.9438
0	0
0	0
113	0.9398
101	1
62	0.967
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
103	0.9964
0	0
0	0
0	0
105	0.9835
0	0
0	0
150	0.9982
0	0
10	0.9817
0	0
0	0
0	0
0	0
130	0.978
8	1
0	0
195	0.9921
19	1
0	0
190	0.9573
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
103	0.9777
138	0.9436
174	0.9611
0	0
0	0
0	0
169	0.9914
0	0
0	0
0	0
0	0
161	0.9444
0	0
183	0.9629
0	0
176	0.9721
0	0
0	0
0	0
0	0
108	0.98
0	0
0	0
0	0
151	0.9676
0	0
0	0
0	0
0	0
0	0
0	0
18	1
0	0
134	0.9527
0	0
0	0
0	0
0	0
151	0.9528
0	0
175	0.9666
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
105	0.9118
143	0.9516
127	0.9954
0	0
193	0.95
0	0
157	0.9799
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
138	0.9811
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
148	0.9849
0	0
111	0.9639
0	0
130	0.9243
0	0
158	0.9862
0	0
123	0.964
169	0.9667
166	0.9738
0	0
0	0
0	0
176	0.9821
0	0
0	0
0	0
148	0.974
0	0
0	0
0	0
0	0
0	0
0	0
0	0
168	0.961
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
140	0.9316
0	0
186	0.9787
0	0
193	0.9592
0	0
81	0.9705
0	0
0	0
0	0
0	0
178	0.9273
0	0
0	0
187	0.9514
0	0
0	0
0	0
180	0.9378
0	0
0	0
0	0
132	0.9652
0	0
0	0
0	0
0	0
0	0
152	0.974
0	0
0	0
0	0
170	0.9725
0	0
0	0
0	0
186	0.9155
0	0
158	0.9609
155	0.9427
0	0
163	0.9808
176	0.9721
0	0
192	0.9542
0	0
0	0
195	0.9598
110	0.9552
181	0.9524
0	0
7	1
0	0
0	0
93	0.9747
0	0
0	0
0	0
0	0
0	0
171	0.9782
145	0.9649
0	0
0	0
0	0
139	0.9504
0	0
149	0.9653
0	0
182	0.9482
176	0.9487
0	0
0	0
0	0
0	0
0	0
0	0
174	0.9379
0	0
121	0.9767
136	0.9669
0	0
0	0
152	0.974
0	0
133	0.9725
91	0.9672
0	0
0	0
0	0
0	0
0	0
180	0.9605
131	0.9468
0	0
0	0
124	0.9329
133	0.9725
128	0.963
0	0
0	0
182	0.981
0	0
143	0.9778
155	0.9427
0	0
156	0.9737
161	0.9444
167	0.9796
0	0
0	0
0	0
114	0.9899
0	0
176	0.9721
0	0
0	0
0	0
0	0
108	0.9674
181	0.9756
0	0
86	0.9797
0	0
0	0
0	0
135	0.8984
57	0.9847
67	1
168	0.961
123	0.964
141	0.9641
133	0.9725
139	0.9398
195	0.938
0	0
139	0.9882
0	0
158	0.9862
0	0
164	0.962
0	0
0	0
69	0.9765
101	0.9461
101	0.9904
171	0.9542
0	0
0	0
0	0
0	0
0	0
160	0.9485
0	0
0	0
0	0
0	0
42	1
131	0.9579
98	0.948
0	0
0	0
136	0.9944
145	0.9649
146	1
192	0.9768
0	0
131	0.9855
0	0
0	0
0	0
159	0.9327
0	0
159	0.9568
0	0
100	1
0	0
0	0
103	0.9648
0	0
0	0
0	0
179	0.9648
0	0
0	0
191	0.9623
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
142	0.9345
172	0.95
0	0
0	0
0	0
0	0
0	0
0	0
0	0
137	0.974
0	0
101	0.9771
126	0.9875
0	0
117	0.9444
0	0
172	0.9738
0	0
133	0.9725
154	0.9612
0	0
177	0.9776
139	0.9769
0	0
0	0
0	0
0	0
99	1
0	0
0	0
0	0
144	0.9227
0	0
202	0.9716
0	0
142	0.9709
0	0
0	0
177	0.9221
0	0
0	0
0	0
214	0.9533
85	1
169	0.9667
0	0
0	0
138	0.9699
0	0
0	0
169	0.9914
146	0.9459
33	1
0	0
0	0
0	0
0	0
103	0.9964
0	0
0	0
0	0
149	0.9915
161	0.9444
0	0
0	0
188	0.9565
170	0.939
0	0
0	0
0	0
0	0
0	0
0	0
0	0
174	0.9611
138	0.9436
0	0
0	0
146	0.9716
0	0
153	0.9654
158	0.9862
0	0
0	0
0	0
0	0
0	0
0	0
155	0.9674
0	0
142	0.9709
121	0.9767
0	0
0	0
0	0
0	0
0	0
0	0
160	0.9386
49	0.9875
123	1
136	0.9405
94	0.9093
0	0
0	0
136	0.9405
92	0.9642
152	0.9848
0	0
0	0
139	0.9769
0	0
159	0.9327
122	0.997
0	0
0	0
0	0
0	0
0	0
0	0
0	0
69	0.9765
151	0.9425
54	0.9748
132	0.9931
0	0
0	0
157	0.9799
177	0.9541
0	0
175	0.9433
123	0.964
0	0
0	0
84	0.9916
0	0
0	0
0	0
0	0
0	0
101	0.9771
126	0.9479
0	0
0	0
0	0
138	0.9811
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
231	0.9557
121	0.9058
132	0.9385
0	0
0	0
0	0
97	0.983
0	0
0	0
70	0.9906
177	0.9131
121	0.9484
122	0.9562
128	1
0	0
0	0
0	0
0	0
92	0.9778
0	0
53	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
164	0.9974
152	0.9487
190	0.9443
0	0
0	0
189	0.9616
0	0
0	0
0	0
0	0
118	0.9938
0	0
0	0
0	0
0	0
0	0
0	0
159	0.9327
165	0.9781
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
83	0.9455
0	0
0	0
10	1
180	0.9471
0	0
24	1
0	0
0	0
109	0.9763
0	0
0	0
0	0
122	0.9178
173	0.9325
162	0.9503
163	0.9913
136	0.9559
157	0.9548
0	0
0	0
0	0
105	0.9528
0	0
0	0
0	0
0	0
0	0
171	0.9681
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
208	0.9473
0	0
181	0.9524
0	0
0	0
0	0
188	0.9472
165	0.9929
39	0.9781
0	0
0	0
62	0.9507
127	0.9954
0	0
0	0
0	0
57	1
128	0.9359
0	0
0	0
0	0
180	0.9702
184	0.9361
0	0
199	0.9572
0	0
0	0
219	0.9544
0	0
0	0
0	0
0	0
130	1
150	0.9612
0	0
205	0.9638
0	0
0	0
178	0.9594
0	0
0	0
184	0.9586
0	0
120	0.9687
142	0.982
0	0
0	0
215	0.9577
0	0
0	0
203	0.9455
0	0
0	0
152	0.9487
154	0.9034
0	0
0	0
0	0
213	0.9701
195	0.9921
0	0
12	0.8085
249	0.932
172	0.9839
187	0.9514
165	0.9342
0	0
0	0
175	0.9666
124	0.9602
0	0
102	0.7087
0	0
82	0.902
0	0
0	0
0	0
224	0.9468
218	0.9711
134	0.9527
0	0
0	0
190	0.9573
193	0.9819
0	0
140	0.9316
216	0.9413
180	0.9378
164	0.962
212	0.9156
200	0.9529
"TS1 B_NSP,1"	
302	0.9455
293	0.9345
292	0.9386
291	0.9281
231	0.9007
277	0.9426
240	0.9637
258	0.9387
173	0.9013
259	0.9502
251	0.9395
261	0.9575
198	0.9524
241	0.9206
213	0.9488
226	0.935
205	0.9337
231	0.9357
242	0.9517
208	0.9473
230	0.9516
224	0.9674
200	0.962
234	0.9203
205	0.9424
219	0.9667
212	0.9444
240	0.9439
227	0.9475
229	0.9196
260	0.9538
239	0.9399
306	0.9334
219	0.8871
248	0.9474
265	0.9194
183	0.8524
150	0.8799
238	0.9169
213	0.9003
234	0.9396
170	0.9072
204	0.9087
219	0.9544
230	0.9516
144	0.8988
212	0.9239
206	0.9777
200	0.9403
191	0.9187
205	0.9251
201	0.945
133	0.885
193	0.899
141	0.8937
213	0.9701
208	0.9065
208	0.9266
172	0.8466
192	0.9235
188	0.9892
211	0.9399
207	0.9306
224	0.9384
296	0.9441
227	0.9475
0	0
0	0
200	0.9109
221	0.9509
103	0.9059
161	0.8388
0	0
14	0.9106
178	0.9594
165	0.8313
165	0.9578
177	0.9313
181	0.8995
172	0.905
185	0.9412
224	0.9468
0	0
0	0
204	0.9591
181	0.9524
0	0
0	0
227	0.9594
227	0.9195
0	0
0	0
199	0.9572
151	0.9528
208	0.9473
232	0.9598
249	0.932
211	0.9113
0	0
0	0
219	0.906
196	0.8465
90	0.9248
108	0.8983
16	1
23	1
174	0.9379
186	0.9032
139	0.8907
147	0.9317
157	0.9307
158	0.8945
138	0.8941
190	0.9139
0	0
0	0
212	0.9531
126	0.9593
0	0
0	0
128	0.8752
0	0
142	0.9709
159	0.9924
111	0.87
132	0.9652
199	0.989
190	0.9573
